,ID,Churn,Sexo,Sênior,Parceiro,Dependentes,MesesDeContrato,Telefone,VáriasLinhas,SegurançaOnline,ServiçoInternet,BackupOnline,ProteçãoDispositivo,SuporteTécnico,StreamingTV,StreamingFilmes,Contato,FaturamentoSemPapel,GastoDiario,FormaDePagamento,EncargosMensal,EncargosTotal
3568,4918-FYJNT,No,Feminino,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Mês a mês,No,3.02,Cheque eletrônico,90.45,5044.8
3569,4918-QLLIW,Yes,Masculino,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Mês a mês,No,1.78,Credit card (automatic),53.4,188.7
3570,4919-IKATY,Yes,Masculino,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Mês a mês,Yes,2.82,Cheque eletrônico,84.5,453.75
3571,4919-MOAVT,Yes,Masculino,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Mês a mês,No,2.32,Cheque eletrônico,69.65,220.1
3572,4922-CVPDX,No,Feminino,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Dois Anos,Yes,2.45,Credit card (automatic),73.5,1905.7
3573,4923-ADWXJ,No,Feminino,0,No,No,25,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Mês a mês,Yes,2.19,Bank transfer (automatic),65.8,1679.65
3574,4925-LMHOK,Yes,Masculino,0,No,No,15,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Mês a mês,Yes,1.95,Credit card (automatic),58.6,939.7
3575,4926-UMJZD,No,Feminino,0,Yes,No,31,Yes,No,DSL,No,No,No,Yes,No,No,Mês a mês,Yes,1.64,Cheque enviado,49.2,1498.55
3576,4927-WWOOZ,No,Masculino,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Mês a mês,Yes,3.05,Cheque eletrônico,91.45,171.45
3577,4929-BSTRX,Yes,Feminino,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Mês a mês,Yes,1.78,Cheque enviado,53.55,53.55
3578,4929-ROART,No,Masculino,0,No,No,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Mês a mês,No,1.88,Cheque enviado,56.25,969.85
3579,4929-XIHVW,No,Masculino,1,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Mês a mês,Yes,3.18,Credit card (automatic),95.5,181.65
3580,4931-TRZWN,No,Feminino,0,No,No,13,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Mês a mês,Yes,2.4,Cheque eletrônico,71.95,923.85
3581,4933-BSAIP,No,Feminino,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,No,0.64,Cheque enviado,19.1,780.1
3582,4933-IKULF,No,Feminino,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um Ano,No,0.69,Cheque enviado,20.65,330.6
3583,4936-YPJNK,No,Feminino,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,Yes,0.66,Cheque enviado,19.9,199.45
3584,4937-QPZPO,No,Masculino,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Um Ano,Yes,3.33,Cheque eletrônico,99.9,6241.35
3585,4939-KYYPY,No,Masculino,0,No,No,27,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Mês a mês,No,1.98,Cheque eletrônico,59.45,1611.65
3586,4940-KHCWD,No,Feminino,0,Yes,No,60,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Dois Anos,No,1.26,Bank transfer (automatic),37.7,2288.7
3587,4942-VZZOM,No,Masculino,0,Yes,No,64,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Um Ano,Yes,2.2,Credit card (automatic),66.15,4392.5
3588,4945-RVMTE,No,Feminino,0,No,No,28,Yes,No,DSL,No,No,Yes,No,Yes,No,Mês a mês,Yes,1.98,Bank transfer (automatic),59.55,1646.45
3589,4946-EDSEW,Yes,Feminino,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,Yes,0.64,Cheque enviado,19.25,180.3
3591,4947-DSMXK,No,Masculino,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Mês a mês,Yes,3.26,Bank transfer (automatic),97.7,3410.0
3592,4948-WBBKL,No,Feminino,1,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.5,Bank transfer (automatic),74.9,2659.45
3593,4950-BDEUX,No,Masculino,0,No,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Mês a mês,No,1.64,Cheque eletrônico,49.2,1701.65
3594,4950-HKQTE,No,Feminino,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,No,0.88,Cheque enviado,26.25,605.9
3595,4951-UKAAQ,Yes,Feminino,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Mês a mês,Yes,2.97,Cheque eletrônico,88.95,355.2
3596,4952-YSOGZ,Yes,Feminino,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Mês a mês,Yes,2.86,Cheque eletrônico,85.95,381.3
3597,4955-VCWBI,No,Feminino,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um Ano,No,0.67,Cheque enviado,20.0,817.95
3598,4957-SREEC,No,Masculino,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,No,0.68,Credit card (automatic),20.35,1458.1
3599,4957-TIALW,No,Feminino,0,No,Yes,15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Um Ano,No,2.19,Credit card (automatic),65.6,1010.0
3600,4957-TREIR,No,Masculino,0,No,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Mês a mês,Yes,2.15,Credit card (automatic),64.4,195.65
3601,4958-GZWIY,Yes,Masculino,0,Yes,Yes,7,Yes,No,DSL,No,No,Yes,No,No,No,Mês a mês,No,1.62,Cheque eletrônico,48.7,340.25
3602,4958-XCBDQ,Yes,Masculino,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Mês a mês,Yes,3.38,Cheque eletrônico,101.4,3496.3
3603,4959-JOSRX,Yes,Feminino,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Mês a mês,Yes,1.49,Credit card (automatic),44.6,80.55
3604,4962-CHQPW,No,Masculino,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um Ano,No,0.66,Cheque enviado,19.85,535.05
3605,4967-WPNCF,No,Masculino,0,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dois Anos,Yes,2.12,Bank transfer (automatic),63.7,4464.8
3606,4971-PUYQO,Yes,Feminino,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mês a mês,Yes,3.15,Cheque enviado,94.55,2724.6
3607,4973-MGTON,No,Feminino,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dois Anos,Yes,2.81,Credit card (automatic),84.4,5969.3
3608,4973-RLZVI,No,Feminino,0,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Um Ano,No,2.49,Credit card (automatic),74.65,2308.6
3609,4976-LNFVV,No,Masculino,1,Yes,No,19,No,No phone service,DSL,No,Yes,Yes,No,No,No,Mês a mês,Yes,1.14,Credit card (automatic),34.3,577.15
3610,4979-HPRFL,No,Masculino,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,No,0.8,Bank transfer (automatic),24.15,1402.25
3611,4980-URKXC,No,Masculino,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um Ano,No,0.7,Bank transfer (automatic),20.85,720.05
3612,4981-FLTMF,No,Feminino,0,Yes,Yes,57,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Mês a mês,No,2.17,Bank transfer (automatic),65.2,3687.85
3613,4983-CCWMC,No,Masculino,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.32,Cheque enviado,69.6,207.4
3614,4983-CLMLV,No,Feminino,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Mês a mês,Yes,3.42,Credit card (automatic),102.7,5138.1
3615,4986-MXSFP,No,Feminino,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,Yes,0.67,Cheque enviado,20.0,40.9
3616,4987-GQWPO,No,Masculino,0,No,No,17,No,No phone service,DSL,No,No,No,No,No,No,Mês a mês,No,0.84,Credit card (automatic),25.1,382.8
3618,4988-IQIGL,Yes,Masculino,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.51,Cheque eletrônico,75.35,75.35
3620,4989-LIXVT,No,Masculino,1,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Mês a mês,Yes,3.2,Cheque eletrônico,95.9,6503.2
3621,4990-ALDGW,No,Masculino,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,No,0.69,Cheque enviado,20.75,1118.8
3622,4992-LTJNE,No,Masculino,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No,No,No,No,Dois Anos,No,1.84,Bank transfer (automatic),55.3,3983.6
3623,4993-JCRGJ,No,Masculino,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Mês a mês,Yes,2.81,Cheque enviado,84.3,2281.6
3624,4994-OBRSZ,No,Masculino,0,No,Yes,14,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Dois Anos,No,2.54,Bank transfer (automatic),76.1,1054.8
3625,4998-IKFSE,No,Feminino,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Mês a mês,No,3.35,Cheque eletrônico,100.45,3096.9
3626,4999-IEZLT,No,Masculino,0,No,No,66,No,No phone service,DSL,No,No,No,Yes,No,No,Um Ano,No,0.98,Credit card (automatic),29.45,1983.15
3627,5002-GCQFH,No,Masculino,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Mês a mês,Yes,3.13,Bank transfer (automatic),93.85,4733.1
3628,5003-OKNNK,No,Feminino,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um Ano,No,0.68,Credit card (automatic),20.35,335.95
3629,5003-XZWWO,No,Masculino,0,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Dois Anos,No,2.81,Credit card (automatic),84.2,5956.85
3630,5006-MXVRN,No,Feminino,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,No,0.69,Credit card (automatic),20.7,762.45
3631,5010-IPEAQ,No,Feminino,0,Yes,Yes,67,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Dois Anos,No,1.81,Credit card (automatic),54.2,3623.95
3632,5012-YSPJJ,No,Masculino,0,Yes,Yes,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Mês a mês,No,1.81,Cheque enviado,54.35,1647.0
3633,5013-SBUIH,Yes,Feminino,0,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Dois Anos,Yes,3.66,Cheque eletrônico,109.65,5551.15
3634,5014-GSOUQ,No,Masculino,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,No,0.66,Cheque enviado,19.95,243.65
3635,5014-WUQMG,No,Masculino,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Um Ano,Yes,3.2,Cheque eletrônico,96.1,4391.45
3636,5016-ETTFF,Yes,Masculino,0,No,No,10,No,No phone service,DSL,No,No,Yes,No,No,No,Mês a mês,No,0.98,Cheque enviado,29.5,255.25
3637,5016-IBERQ,No,Masculino,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Mês a mês,No,2.81,Cheque eletrônico,84.25,1968.1
3638,5016-LIPDW,No,Masculino,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um Ano,No,0.65,Cheque enviado,19.4,1061.6
3639,5018-GWURO,No,Feminino,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Mês a mês,Yes,2.85,Bank transfer (automatic),85.6,4902.8
3640,5018-HEKFO,No,Feminino,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,Yes,0.82,Cheque enviado,24.5,270.15
3641,5018-LXQQG,No,Feminino,0,Yes,Yes,30,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Mês a mês,No,2.21,Bank transfer (automatic),66.3,1923.5
3642,5019-GQVCR,No,Masculino,1,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Mês a mês,Yes,2.83,Cheque eletrônico,84.85,3645.6
3643,5020-ZSTTY,Yes,Feminino,1,No,No,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Um Ano,No,2.75,Bank transfer (automatic),82.45,4350.1
3644,5022-JNQEQ,No,Feminino,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Mês a mês,Yes,2.53,Cheque eletrônico,75.85,647.5
3645,5022-KVDQT,No,Masculino,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Mês a mês,Yes,2.71,Cheque eletrônico,81.3,2272.8
3646,5025-GOOKI,No,Feminino,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,Yes,0.63,Credit card (automatic),18.9,347.65
3647,5027-QPKTE,Yes,Masculino,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.31,Cheque eletrônico,69.35,451.1
3648,5027-XWQHA,Yes,Masculino,0,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Mês a mês,No,1.49,Cheque eletrônico,44.75,270.95
3649,5027-YOCXN,No,Masculino,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Um Ano,No,3.67,Credit card (automatic),110.05,5686.4
3650,5028-GZLDO,Yes,Masculino,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Mês a mês,No,2.36,Credit card (automatic),70.7,140.7
3651,5028-HTLJB,Yes,Masculino,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,0.67,Cheque enviado,20.05,20.05
3652,5032-MIYKT,No,Feminino,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.36,Cheque enviado,70.7,70.7
3653,5032-USPKF,No,Feminino,0,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Um Ano,No,2.8,Bank transfer (automatic),84.1,3187.65
3654,5035-BVCXS,No,Masculino,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Mês a mês,Yes,2.53,Cheque enviado,75.9,866.4
3655,5035-PGZXH,No,Feminino,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Um Ano,Yes,3.56,Cheque eletrônico,106.8,5914.4
3656,5038-ETMLM,No,Feminino,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Dois Anos,Yes,3.79,Bank transfer (automatic),113.65,8182.75
3657,5039-LZRQT,No,Feminino,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um Ano,No,0.67,Cheque enviado,20.2,273.25
3658,5043-TRZWM,No,Feminino,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Mês a mês,No,2.52,Cheque eletrônico,75.55,75.55
3659,5044-LRQAQ,No,Feminino,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Mês a mês,Yes,2.31,Bank transfer (automatic),69.2,477.55
3660,5044-XDPYX,No,Feminino,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,No,0.85,Cheque enviado,25.5,1281.25
3661,5046-NUHWD,No,Feminino,1,Yes,No,29,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Mês a mês,Yes,1.5,Cheque eletrônico,45.0,1228.65
3662,5047-LHVLY,Yes,Masculino,1,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Mês a mês,Yes,1.67,Cheque enviado,50.15,50.15
3663,5049-GLYVG,Yes,Masculino,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,0.69,Cheque enviado,20.6,20.6
3664,5049-MUBWG,No,Masculino,0,No,No,26,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Um Ano,No,2.5,Bank transfer (automatic),75.0,1908.35
3665,5052-PNLOS,Yes,Masculino,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mês a mês,Yes,3.51,Bank transfer (automatic),105.35,323.25
3666,5054-IEXZT,Yes,Masculino,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Mês a mês,Yes,2.51,Cheque eletrônico,75.35,75.35
3667,5055-BRMNE,No,Feminino,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Dois Anos,No,3.56,Credit card (automatic),106.7,7009.5
3668,5055-MGMGF,No,Feminino,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Mês a mês,Yes,3.5,Cheque eletrônico,105.05,6914.95
3669,5056-FIMPT,No,Feminino,0,No,Yes,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Um Ano,Yes,3.53,Credit card (automatic),106.0,4532.3
3670,5057-LCOUI,Yes,Feminino,0,No,No,39,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Mês a mês,Yes,1.69,Cheque eletrônico,50.75,2011.4
3671,5057-RKGLH,No,Feminino,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,No,0.68,Cheque enviado,20.35,191.1
3672,5060-TQUQN,No,Masculino,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Mês a mês,Yes,2.78,Bank transfer (automatic),83.55,2570.2
3673,5061-PBXFW,No,Feminino,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Mês a mês,No,2.05,Bank transfer (automatic),61.4,1864.65
3674,5062-CJJKH,No,Masculino,0,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,No,No,No,Um Ano,No,1.79,Cheque enviado,53.65,1355.45
3675,5063-IUOKK,No,Masculino,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,No,0.66,Cheque enviado,19.75,265.75
3676,5066-GFJMM,No,Feminino,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,Yes,0.66,Cheque enviado,19.9,45.75
3677,5067-DGXLL,No,Masculino,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,0.68,Cheque enviado,20.25,36.8
3678,5067-WJEUN,No,Masculino,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,No,No,No,No,Dois Anos,Yes,1.81,Bank transfer (automatic),54.2,3838.2
3679,5067-XJQFU,No,Masculino,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Um Ano,Yes,3.62,Cheque eletrônico,108.45,7076.35
3680,5071-FBJFS,No,Feminino,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Mês a mês,No,1.68,Cheque eletrônico,50.3,217.1
3681,5073-RZGBK,No,Feminino,0,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Um Ano,Yes,2.67,Bank transfer (automatic),80.05,4042.2
3682,5073-WXOYN,Yes,Feminino,0,No,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Mês a mês,Yes,1.69,Cheque eletrônico,50.8,3027.4
3683,5074-FBGHB,No,Masculino,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Um Ano,Yes,3.49,Credit card (automatic),104.65,6889.8
3684,5075-JSDKI,No,Feminino,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,No,0.82,Cheque eletrônico,24.45,1493.1
3685,5076-YVXCM,No,Masculino,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Mês a mês,No,2.78,Bank transfer (automatic),83.4,4149.45
3686,5077-DXTCG,Yes,Feminino,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Mês a mês,Yes,1.51,Cheque eletrônico,45.3,45.3
3687,5081-NWSUP,No,Feminino,0,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Um Ano,No,2.16,Cheque enviado,64.9,685.55
3689,5084-OOVCJ,No,Feminino,0,Yes,Yes,17,Yes,No,DSL,Yes,No,No,Yes,No,No,Mês a mês,Yes,1.84,Credit card (automatic),55.35,920.5
3690,5087-SUURX,Yes,Feminino,0,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,No,Mês a mês,Yes,1.3,Cheque eletrônico,39.05,669.85
3691,5088-QZLRL,No,Masculino,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,0.69,Cheque eletrônico,20.65,20.65
3692,5089-IFSDP,Yes,Feminino,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Dois Anos,Yes,3.65,Bank transfer (automatic),109.45,6144.55
3693,5090-EMGTC,No,Feminino,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Dois Anos,Yes,3.34,Cheque enviado,100.05,6034.85
3694,5091-HFAZW,No,Feminino,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Mês a mês,Yes,3.04,Cheque eletrônico,91.15,168.5
3695,5092-STPKP,No,Feminino,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Mês a mês,No,1.88,Credit card (automatic),56.35,1381.2
3696,5093-FEGLU,No,Feminino,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,No,0.65,Bank transfer (automatic),19.65,921.55
3697,5095-AESKG,Yes,Feminino,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Mês a mês,Yes,3.05,Credit card (automatic),91.5,242.95
3698,5095-ETBRJ,No,Feminino,0,Yes,No,55,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Dois Anos,No,1.89,Cheque enviado,56.8,3112.05
3699,5099-BAILX,Yes,Masculino,1,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Mês a mês,Yes,3.69,Bank transfer (automatic),110.75,4687.9
3700,5103-MHMHY,Yes,Feminino,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Mês a mês,No,1.53,Cheque enviado,45.95,45.95
3701,5108-ADXWO,Yes,Masculino,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Mês a mês,Yes,2.45,Cheque eletrônico,73.5,791.75
3702,5110-CHOPY,No,Feminino,0,No,No,60,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Dois Anos,No,1.79,Cheque eletrônico,53.6,3237.05
3703,5115-GZDEL,No,Masculino,0,No,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dois Anos,No,2.24,Credit card (automatic),67.2,4671.7
3704,5115-SQAAU,No,Feminino,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,Yes,0.85,Bank transfer (automatic),25.6,1673.4
3705,5117-IFGPS,No,Masculino,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Mês a mês,Yes,2.81,Cheque eletrônico,84.3,2357.75
3706,5117-ZSMHQ,No,Feminino,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dois Anos,No,3.0,Bank transfer (automatic),89.9,6342.7
3707,5118-MUEYH,No,Feminino,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Mês a mês,Yes,3.5,Credit card (automatic),105.1,5083.55
3708,5119-KEPFY,No,Masculino,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Mês a mês,Yes,3.17,Bank transfer (automatic),95.0,3440.25
3709,5119-NZPTV,No,Masculino,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Mês a mês,No,2.34,Cheque eletrônico,70.1,141.65
3710,5120-ZBLAI,No,Feminino,0,Yes,No,50,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Um Ano,No,2.52,Bank transfer (automatic),75.7,3876.2
3711,5122-CYFXA,No,Feminino,0,No,No,3,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Mês a mês,Yes,2.51,Cheque eletrônico,75.3,244.1
3712,5124-EOGYE,No,Masculino,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois Anos,No,0.68,Cheque enviado,20.45,638.55
3713,5125-CNDSP,No,Masculino,0,No,Yes,63,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Um Ano,Yes,1.35,Bank transfer (automatic),40.6,2588.95
3714,5126-RCXYW,No,Masculino,0,Yes,Yes,54,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Dois Anos,No,1.53,Credit card (automatic),46.0,2424.05
3715,5127-BZENZ,No,Feminino,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Um Ano,No,2.17,Bank transfer (automatic),65.2,3512.15
3716,5129-HHMZC,No,Feminino,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Dois Anos,No,2.88,Credit card (automatic),86.45,3574.5
3717,5129-JLPIS,No,Masculino,0,No,No,25,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Mês a mês,Yes,3.52,Cheque eletrônico,105.5,2686.05
3718,5130-IEKQT,Yes,Masculino,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Mês a mês,No,3.53,Cheque enviado,105.95,2655.25
